,filepath,label,split
0,park/Park_04.jpg,park,train
1,desert/Desert_47.jpg,desert,train
2,port/port_10.jpg,port,train
3,port/port_35.jpg,port,train
4,bridge/bridge_24.jpg,bridge,train
5,forest/forest_51.jpg,forest,train
6,industrial/industrial_22.jpg,industrial,train
7,meadow/meadow_23.jpg,meadow,train
8,parking/parking_38.jpg,parking,train
9,mountain/Mountain_12.jpg,mountain,train
10,port/port_32.jpg,port,train
11,beach/beach-21.jpg,beach,train
12,river/river_49.jpg,river,train
13,port/port_53.jpg,port,train
14,airport/airport_21.jpg,airport,train
15,pond/pond_15.jpg,pond,train
16,park/Park_30.jpg,park,train
17,pond/pond_14.jpg,pond,train
18,commercial/commercial_23.jpg,commercial,train
19,mountain/Mountain_07.jpg,mountain,train
20,residential/residential_18.jpg,residential,train
21,football_field/footballField_24.jpg,football field,train
22,bridge/bridge_33.jpg,bridge,train
23,residential/residential_04.jpg,residential,train
24,beach/beach-07.jpg,beach,train
25,meadow/meadow_28.jpg,meadow,train
26,mountain/Mountain_05.jpg,mountain,train
27,football_field/footballField_50.jpg,football field,train
28,viaduct/viaduct_15.jpg,viaduct,train
29,parking/parking_48.jpg,parking,train
30,river/river_35.jpg,river,train
31,parking/parking_50.jpg,parking,train
32,meadow/meadow_44.jpg,meadow,train
33,park/Park_34.jpg,park,train
34,river/river_10.jpg,river,train
35,mountain/Mountain_40.jpg,mountain,train
36,football_field/footballField_02.jpg,football field,train
37,residential/residential_07.jpg,residential,train
38,port/port_03.jpg,port,train
39,commercial/commercial_05.jpg,commercial,train
40,bridge/bridge_48.jpg,bridge,train
41,forest/forest_12.jpg,forest,train
42,beach/beach-27.jpg,beach,train
43,pond/pond_01.jpg,pond,train
44,port/port_24.jpg,port,train
45,residential/residential_20.jpg,residential,train
46,desert/Desert_38.jpg,desert,train
47,mountain/Mountain_19.jpg,mountain,train
48,farmland/Farmland-22.jpg,farmland,train
49,residential/residential_52.jpg,residential,train
50,forest/forest_31.jpg,forest,train
51,commercial/commercial_31.jpg,commercial,train
52,parking/parking_42.jpg,parking,train
53,football_field/footballField_18.jpg,football field,train
54,farmland/Farmland-38.jpg,farmland,train
55,parking/parking_07.jpg,parking,train
56,football_field/footballField_12.jpg,football field,train
57,viaduct/viaduct_41.jpg,viaduct,train
58,football_field/footballField_13.jpg,football field,train
59,river/river_39.jpg,river,train
60,mountain/Mountain_39.jpg,mountain,train
61,viaduct/viaduct_38.jpg,viaduct,train
62,pond/pond_49.jpg,pond,train
63,forest/forest_41.jpg,forest,train
64,river/river_46.jpg,river,train
65,football_field/footballField_37.jpg,football field,train
66,forest/forest_25.jpg,forest,train
67,commercial/commercial_25.jpg,commercial,train
68,football_field/footballField_47.jpg,football field,train
69,river/river_19.jpg,river,train
70,residential/residential_44.jpg,residential,train
71,river/river_25.jpg,river,train
72,viaduct/viaduct_34.jpg,viaduct,train
73,bridge/bridge_30.jpg,bridge,train
74,bridge/bridge_22.jpg,bridge,train
75,park/Park_29.jpg,park,train
76,meadow/meadow_30.jpg,meadow,train
77,mountain/Mountain_49.jpg,mountain,train
78,industrial/industrial_44.jpg,industrial,train
79,meadow/meadow_17.jpg,meadow,train
80,beach/beach-10.jpg,beach,train
81,pond/pond_03.jpg,pond,train
82,commercial/commercial_34.jpg,commercial,train
83,forest/forest_30.jpg,forest,train
84,river/river_38.jpg,river,train
85,farmland/Farmland-07.jpg,farmland,train
86,pond/pond_43.jpg,pond,train
87,beach/beach-08.jpg,beach,train
88,beach/beach-37.jpg,beach,train
89,desert/Desert_43.jpg,desert,train
90,desert/Desert_44.jpg,desert,train
91,viaduct/viaduct_19.jpg,viaduct,train
92,forest/forest_52.jpg,forest,train
93,park/Park_03.jpg,park,train
94,viaduct/viaduct_35.jpg,viaduct,train
95,industrial/industrial_52.jpg,industrial,train
96,park/Park_32.jpg,park,train
97,viaduct/viaduct_22.jpg,viaduct,train
98,railway_station/railwayStation_28.jpg,railway station,train
99,farmland/Farmland-04.jpg,farmland,train
100,pond/pond_19.jpg,pond,train
101,viaduct/viaduct_14.jpg,viaduct,train
102,viaduct/viaduct_51.jpg,viaduct,train
103,parking/parking_32.jpg,parking,train
104,industrial/industrial_39.jpg,industrial,train
105,football_field/footballField_27.jpg,football field,train
106,viaduct/viaduct_03.jpg,viaduct,train
107,bridge/bridge_10.jpg,bridge,train
108,pond/pond_47.jpg,pond,train
109,airport/airport_50.jpg,airport,train
110,commercial/commercial_52.jpg,commercial,train
111,beach/beach-48.jpg,beach,train
112,river/river_43.jpg,river,train
113,meadow/meadow_25.jpg,meadow,train
114,residential/residential_24.jpg,residential,train
115,industrial/industrial_25.jpg,industrial,train
116,airport/airport_05.jpg,airport,train
117,industrial/industrial_34.jpg,industrial,train
118,pond/pond_05.jpg,pond,train
119,airport/airport_03.jpg,airport,train
120,commercial/commercial_08.jpg,commercial,train
121,airport/airport_42.jpg,airport,train
122,viaduct/viaduct_56.jpg,viaduct,train
123,football_field/footballField_30.jpg,football field,train
124,bridge/bridge_47.jpg,bridge,train
125,park/Park_09.jpg,park,train
126,farmland/Farmland-26.jpg,farmland,train
127,beach/beach-23.jpg,beach,train
128,port/port_25.jpg,port,train
129,railway_station/railwayStation_03.jpg,railway station,train
130,park/Park_16.jpg,park,train
131,park/Park_47.jpg,park,train
132,desert/Desert_33.jpg,desert,train
133,parking/parking_29.jpg,parking,train
134,residential/residential_19.jpg,residential,train
135,industrial/industrial_35.jpg,industrial,train
136,mountain/Mountain_47.jpg,mountain,train
137,residential/residential_21.jpg,residential,train
138,port/port_02.jpg,port,train
139,river/river_41.jpg,river,train
140,commercial/commercial_07.jpg,commercial,train
141,football_field/footballField_48.jpg,football field,train
142,mountain/Mountain_16.jpg,mountain,train
143,beach/beach-47.jpg,beach,train
144,airport/airport_36.jpg,airport,train
145,railway_station/railwayStation_50.jpg,railway station,train
146,desert/Desert_01.jpg,desert,train
147,beach/beach-32.jpg,beach,train
148,park/Park_37.jpg,park,train
149,commercial/commercial_32.jpg,commercial,train
150,port/port_11.jpg,port,train
151,pond/pond_04.jpg,pond,train
152,farmland/Farmland-35.jpg,farmland,train
153,pond/pond_52.jpg,pond,train
154,pond/pond_12.jpg,pond,train
155,beach/beach-34.jpg,beach,train
156,residential/residential_53.jpg,residential,train
157,residential/residential_30.jpg,residential,train
158,desert/Desert_49.jpg,desert,train
159,industrial/industrial_31.jpg,industrial,train
160,pond/pond_23.jpg,pond,train
161,river/river_26.jpg,river,train
162,commercial/commercial_17.jpg,commercial,train
163,football_field/footballField_08.jpg,football field,train
164,farmland/Farmland-50.jpg,farmland,train
165,desert/Desert_34.jpg,desert,train
166,park/Park_05.jpg,park,train
167,bridge/bridge_44.jpg,bridge,train
168,industrial/industrial_09.jpg,industrial,train
169,meadow/meadow_29.jpg,meadow,train
170,river/river_24.jpg,river,train
171,bridge/bridge_41.jpg,bridge,train
172,bridge/bridge_25.jpg,bridge,train
173,river/river_28.jpg,river,train
174,commercial/commercial_30.jpg,commercial,train
175,commercial/commercial_11.jpg,commercial,train
176,industrial/industrial_08.jpg,industrial,train
177,airport/airport_11.jpg,airport,train
178,commercial/commercial_44.jpg,commercial,train
179,football_field/footballField_09.jpg,football field,train
180,port/port_07.jpg,port,train
181,beach/beach-36.jpg,beach,train
182,viaduct/viaduct_17.jpg,viaduct,train
183,parking/parking_22.jpg,parking,train
184,river/river_30.jpg,river,train
185,airport/airport_35.jpg,airport,train
186,parking/parking_33.jpg,parking,train
187,pond/pond_33.jpg,pond,train
188,farmland/Farmland-32.jpg,farmland,train
189,farmland/Farmland-05.jpg,farmland,train
190,beach/beach-06.jpg,beach,train
191,pond/pond_24.jpg,pond,train
192,viaduct/viaduct_47.jpg,viaduct,train
193,parking/parking_19.jpg,parking,train
194,residential/residential_34.jpg,residential,train
195,railway_station/railwayStation_06.jpg,railway station,train
196,farmland/Farmland-41.jpg,farmland,train
197,meadow/meadow_26.jpg,meadow,train
198,commercial/commercial_14.jpg,commercial,train
199,industrial/industrial_40.jpg,industrial,train
200,mountain/Mountain_34.jpg,mountain,train
201,parking/parking_47.jpg,parking,train
202,forest/forest_05.jpg,forest,train
203,river/river_47.jpg,river,train
204,meadow/meadow_27.jpg,meadow,train
205,bridge/bridge_36.jpg,bridge,train
206,river/river_15.jpg,river,train
207,commercial/commercial_56.jpg,commercial,train
208,bridge/bridge_34.jpg,bridge,train
209,meadow/meadow_12.jpg,meadow,train
210,park/Park_38.jpg,park,train
211,football_field/footballField_34.jpg,football field,train
212,meadow/meadow_22.jpg,meadow,train
213,park/Park_24.jpg,park,train
214,parking/parking_20.jpg,parking,train
215,industrial/industrial_53.jpg,industrial,train
216,bridge/bridge_27.jpg,bridge,train
217,industrial/industrial_21.jpg,industrial,train
218,farmland/Farmland-14.jpg,farmland,train
219,meadow/meadow_01.jpg,meadow,train
220,football_field/footballField_40.jpg,football field,train
221,park/Park_43.jpg,park,train
222,pond/pond_31.jpg,pond,train
223,airport/airport_24.jpg,airport,train
224,farmland/Farmland-10.jpg,farmland,train
225,residential/residential_23.jpg,residential,train
226,meadow/meadow_53.jpg,meadow,train
227,viaduct/viaduct_52.jpg,viaduct,train
228,river/river_05.jpg,river,train
229,park/Park_10.jpg,park,train
230,desert/Desert_14.jpg,desert,train
231,parking/parking_39.jpg,parking,train
232,mountain/Mountain_28.jpg,mountain,train
233,industrial/industrial_41.jpg,industrial,train
234,pond/pond_48.jpg,pond,train
235,meadow/meadow_54.jpg,meadow,train
236,port/port_50.jpg,port,train
237,mountain/Mountain_45.jpg,mountain,train
238,beach/beach-49.jpg,beach,train
239,airport/airport_30.jpg,airport,train
240,mountain/Mountain_33.jpg,mountain,train
241,railway_station/railwayStation_12.jpg,railway station,train
242,river/river_13.jpg,river,train
243,farmland/Farmland-37.jpg,farmland,train
244,forest/forest_46.jpg,forest,train
245,bridge/bridge_31.jpg,bridge,train
246,residential/residential_10.jpg,residential,train
247,parking/parking_40.jpg,parking,train
248,mountain/Mountain_50.jpg,mountain,train
249,farmland/Farmland-34.jpg,farmland,train
250,viaduct/viaduct_42.jpg,viaduct,train
251,farmland/Farmland-44.jpg,farmland,train
252,forest/forest_47.jpg,forest,train
253,forest/forest_02.jpg,forest,train
254,bridge/bridge_52.jpg,bridge,train
255,forest/forest_53.jpg,forest,train
256,airport/airport_43.jpg,airport,train
257,viaduct/viaduct_06.jpg,viaduct,train
258,football_field/footballField_07.jpg,football field,train
259,airport/airport_39.jpg,airport,train
260,commercial/commercial_22.jpg,commercial,train
261,industrial/industrial_28.jpg,industrial,train
262,residential/residential_13.jpg,residential,train
263,park/Park_14.jpg,park,train
264,farmland/Farmland-45.jpg,farmland,train
265,industrial/industrial_06.jpg,industrial,train
266,pond/pond_2.jpg,pond,train
267,mountain/Mountain_11.jpg,mountain,train
268,desert/Desert_40.jpg,desert,train
269,pond/pond_36.jpg,pond,train
270,viaduct/viaduct_28.jpg,viaduct,train
271,port/port_39.jpg,port,train
